ds,Close,High,Low,Open,Volume
2021-02-16,323.3775939941406,331.923702870829,321.70764916763585,329.5170529477214,65943843
2021-02-17,324.3107604980469,328.338251402362,319.6939055405655,321.1182419728182,52150941
2021-02-18,318.1221923828125,325.88246204714943,315.4208306024669,325.63688370348166,49204247
2021-02-19,306.3344421386719,316.25581355044807,296.0692550386895,316.25581355044807,80274683
2021-02-22,299.11444091796875,308.348181210183,296.8059983504584,306.92384471631743,57723298
2021-02-23,318.26953125,323.0828607579072,303.0436740451389,303.0436740451389,133310157
2021-02-24,315.96112060546875,324.1634440489393,310.90221224693727,319.25187671486447,50821757
2021-02-25,327.2577209472656,328.7803247864652,317.5328237558762,319.59568800322006,64514912
2021-02-26,317.2381286621094,327.06126279033293,313.2106376739725,317.28723234162,91901339
2021-03-01,322.4934997558594,325.98073055614685,316.99256831386606,324.16344464363965,61190868
2021-03-02,339.6348571777344,341.0592235952066,320.6762205975552,325.2439719002589,127708761
2021-03-03,342.3362121582031,350.68587586937883,340.3715854026324,342.4835531693059,92006451
2021-03-04,333.2007141113281,339.2910391468769,331.33429468676695,333.00423944206096,59863169
2021-03-05,319.399169921875,331.87456107385776,314.0455803159194,327.11033547749474,86738909
2021-03-08,315.56817626953125,325.88246685577275,313.16149647494467,325.88246685577275,81925952
2021-03-09,309.62518310546875,322.54259779567013,304.1242222931516,319.25184204365524,74702208
2021-03-10,315.7646789550781,318.71161938404634,311.0986899425451,313.84915568511747,58643853
2021-03-12,311.9336242675781,320.72534164216194,308.5937645308822,319.30097514756653,48360842
2021-03-15,312.9159240722656,314.7332098723114,304.5662601057333,314.3402905047457,45081385
2021-03-16,314.29119873046875,316.206691961593,309.52697252647766,315.3226158566259,39267404
2021-03-17,300.39141845703125,314.3402803904893,298.6232663709648,312.96504765934594,47262481
2021-03-18,301.5702209472656,311.0004358063285,294.4484486284784,305.49947464038956,73731921
2021-03-19,303.4857482910156,305.49947884532827,285.06737135098376,298.13212806931557,109932681
2021-03-22,297.6900329589844,302.0613391260845,294.7922267166636,301.02992215434404,56385019
2021-03-23,301.963134765625,306.727360776453,298.62327518348025,299.60558858868905,60240483
2021-03-24,289.2421875,299.6055816953822,288.01429577174025,298.18121529947075,61523819
2021-03-25,280.4996032714844,288.8001641996464,277.2579807664973,288.8001641996464,84528317
2021-03-26,291.1576843261719,296.0692513019097,285.36204129036645,285.36204129036645,80924011
2021-03-30,291.7961730957031,295.97100489714745,287.5231339400141,295.1851661962408,45257233
2021-03-31,296.4621887207031,302.06138740519884,292.23825285543626,293.71172303790064,58569012
2021-04-01,302.3069763183594,304.3698406413615,297.6900909277274,301.32466282910394,44088352
2021-04-05,299.65472412109375,306.1871329423878,291.9435870527721,301.37377276294393,66178755
2021-04-06,302.3069763183594,308.2499609372233,299.4091395339244,300.735268739985,63031783
2021-04-07,302.3560791015625,305.1556785331717,299.7038506751658,301.32466193204635,39073986
2021-04-08,308.3973083496094,314.14381783986653,302.06137483749717,302.45429420757415,62459774
2021-04-09,312.5721435546875,319.25186284775606,306.9729450459193,307.66057643395277,75462572
2021-04-12,281.4819030761719,302.4051972482931,277.89646503057287,302.4051972482931,105342538
2021-04-13,297.4936218261719,299.1635366342988,275.5880148250382,282.1695266545873,116874853
2021-04-15,298.1321105957031,302.1104677904465,291.255916941107,297.6409539060891,75262749
2021-04-16,304.51715087890625,309.428717828566,294.84135799251135,296.65864375945057,75330709
2021-04-19,296.0692443847656,299.11442183414295,287.62134338830197,289.7824447982665,65791784
2021-04-20,292.77850341796875,302.6998749751241,288.9966207257625,302.25785192194724,56740291
2021-04-22,289.34039306640625,297.1497964009667,287.03198061381596,288.80013270044367,61022978
2021-04-23,288.8001708984375,294.69405193718114,285.36207362583707,285.8532303790657,58158986
2021-04-26,290.1753845214844,293.7117189052061,289.3895457596916,291.74709202289705,30583139
2021-04-27,296.16748046875,297.14979383680554,289.8806809087594,290.47007492515775,35040532
2021-04-28,300.4896545410156,304.02598867627233,297.6409517573845,298.1321084434528,44668126
2021-04-29,296.5604248046875,304.51716975183314,295.92192705722493,303.43661896037406,36647292
2021-04-30,288.6528015136719,295.97101843121266,287.3757760940221,292.92587084258327,36121668
2021-05-03,287.8178405761719,289.5368891120364,279.95933298364844,284.1832688234988,35376618
2021-05-04,284.3306579589844,294.4484751385864,282.9553950603105,291.1086151942984,38640006
2021-05-05,286.3443603515625,288.7019065510015,283.39742010780714,288.30898718073274,29350536
2021-05-06,295.92193603515625,296.65867114561723,285.16559143129473,286.34437959916363,45032502
2021-05-07,297.3953857421875,300.5388006544576,295.18518056326127,297.6409640954015,41591323
2021-05-10,309.2814025878906,310.1163750344757,298.62329542342957,299.1144521593234,53260388
2021-05-11,309.968994140625,315.07703602205896,302.65077699602176,304.07511349796766,58472304
2021-05-12,320.23419189453125,328.829434775136,310.6566355418574,312.6212624859956,111584920
2021-05-14,306.7273864746094,323.6722941341354,304.51718112771465,323.52495310657486,81305325
2021-05-17,315.42083740234375,318.1221992409256,305.89238547148824,309.82163905488005,51162423
2021-05-18,326.57012939453125,330.69582803618215,318.26956847255695,320.1850917554213,86153088
2021-05-19,308.88848876953125,317.2381534304198,306.5800460736022,307.4641222186012,119407026
2021-05-20,302.25787353515625,311.0004576199994,300.68616595210125,310.41106352912516,54043899
2021-05-21,307.5623474121094,310.11636837951454,304.0260129939966,306.4817966207655,40358753
2021-05-24,306.3344421386719,310.21456211178145,304.71363101178684,309.183145024989,31963997
2021-05-25,309.6742858886719,313.35796097854507,308.2990531840175,309.96896790473187,37382263
2021-05-26,309.9198913574219,314.3403018522187,309.23225995598926,310.50928541896025,28639717
2021-05-27,312.9650573730469,317.72928339115066,310.9512969025978,311.44245360595227,49484106
2021-05-28,313.1124267578125,318.7607293581495,310.9022213924632,316.9434433955188,26618815
2021-05-31,313.1124267578125,314.0947402535233,306.58004800690156,313.0633230741585,30917309
2021-06-01,312.4739074707031,319.93949551974555,311.6880387415358,313.5544582371665,32595728
2021-06-02,317.2872314453125,318.66246422381363,310.01811820652694,310.3619338956088,26323777
2021-06-03,319.8903503417969,321.9041107835563,317.9257235563686,319.5465346587818,21408371
2021-06-04,329.02587890625,330.9413720122089,318.51511374004366,319.399189787242,41278749
2021-06-07,339.3892822265625,344.79200596678277,333.7409801345141,333.7409801345141,64986814
2021-06-08,346.51104736328125,350.34206357811104,331.53076820724993,340.12601034595644,44104954
2021-06-09,337.27728271484375,352.55224277259975,333.740948785132,349.90001480868347,59334814
2021-06-10,338.65252685546875,341.6977042310248,336.3440844912009,339.0945798533714,24351860
2021-06-11,344.54644775390625,346.6584157075093,338.2596475752024,339.8804587964406,36441967
2021-06-14,349.6545104980469,351.57000388117206,335.0671486861368,343.8588367301649,38482142
2021-06-15,346.4619445800781,354.36955537698594,345.2831565211658,349.457988427894,35526159
2021-06-16,343.17120361328125,349.70358194334295,341.9433118227499,343.9079386876001,27550588
2021-06-17,339.53662109375,346.6583932517061,336.196761525584,342.23798294676783,29236974
2021-06-18,331.4325256347656,340.76450266644355,323.1810993075838,339.5366109517491,49440514
2021-06-21,328.3873596191406,329.86082972807094,320.43064501317775,325.0475000344638,29123887
2021-06-22,331.9237060546875,338.2105060878928,330.20465753119555,331.13786729222204,26708459
2021-06-23,329.3205871582031,337.1790948308821,328.3873773809414,334.9688895479411,25741628
2021-06-24,328.7311706542969,331.43253248243707,327.4541752357609,329.07498633707985,15580223
2021-06-25,333.64276123046875,336.7370426388838,329.95908574953944,329.95908574953944,22426352
2021-06-28,336.73699951171875,338.89810084154806,331.5798544989126,334.77237284017355,17843975
2021-06-29,335.5091552734375,340.3716189640553,333.5936619845791,336.5897060911112,22462297
2021-06-30,333.5936584472656,339.24196086657446,332.8569233490949,335.95120476584634,18277841
2021-07-01,338.1614074707031,341.2556888637584,335.1653634188839,335.46004546476433,27944816
2021-07-02,338.7999267578125,339.4384245496914,334.477753269137,339.1928461699049,18304387
2021-07-05,339.9786682128906,343.9079217490631,337.915804110835,340.91184794103634,18399524
2021-07-06,311.29510498046875,351.86466567246595,305.990618709481,341.8450571778472,164083830
2021-07-07,311.4916076660156,313.45623460811873,300.83350050954056,310.4110568522933,112183313
2021-07-08,300.9317321777344,309.2322628649054,299.6056030212551,309.2322628649054,87360324
2021-07-09,300.882568359375,303.38748539893874,296.5112919204747,300.39141168234187,48807214
2021-07-12,302.01226806640625,306.4817820637048,300.68613897537307,305.30299398771405,32282319
2021-07-13,305.45037841796875,306.7273739082814,302.69988277893225,304.5171686519367,25736308
2021-07-14,304.0751037597656,307.7587790434544,303.19102768724554,304.5171567849387,21863250
2021-07-15,304.76275634765625,307.3167773843304,302.15963162824596,305.0083347169936,23617599
2021-07-16,305.7450256347656,309.87075363446075,305.0082906332361,305.5976846300245,25148606
2021-07-19,303.38751220703125,304.81184870959066,300.5879129049977,303.4857495466833,21346348
2021-07-20,296.8059997558594,302.55253937262563,295.7254489768203,301.57022593310415,27672567
2021-07-22,297.19891357421875,302.012273320057,295.7254434425115,300.09675015770694,21338361
2021-07-23,290.3227233886719,296.56041968930157,289.78246299117507,295.1851868774512,33435130
2021-07-26,287.96514892578125,291.74706127115735,285.8531812454774,289.7824345959307,27502360
2021-07-27,286.2461242675781,292.38558313561055,283.4956586858302,287.8178317333597,55132877
2021-07-28,279.4190673828125,285.75497102479045,278.58409497106527,284.87089493263386,36139725
2021-07-29,287.7196044921875,290.17538812557564,282.4642215211714,282.4642215211714,57733359
2021-07-30,288.75103759765625,294.6940217110316,288.0634062225334,288.80014127681096,30589609
2021-08-02,291.5997619628906,294.10464934085707,290.3718701152937,293.8590709713377,19273390
2021-08-03,298.3285827636719,299.11442146934144,292.434702537675,293.22054124334454,31063992
2021-08-04,292.8767395019531,301.0299588558447,291.9435597418013,299.3600140545656,26186248
2021-08-05,294.3993225097656,295.5780805411637,287.57223274718274,290.2735944553117,20704901
2021-08-06,294.7431335449219,298.03388954063985,292.385587301572,294.7431335449219,16001898
2021-08-09,292.82763671875,298.8197545808414,290.813876219533,295.4307612881509,16985859
2021-08-10,288.9966125488281,294.890492913703,285.8531976964312,292.63115412047216,15173990
2021-08-11,290.2245178222656,292.53293042386974,281.38369686277935,290.07714682401246,20802022
2021-08-12,300.5879211425781,301.9631540019132,292.04178198170695,292.04178198170695,33652880
2021-08-13,301.8157958984375,305.99062790028734,297.6900675760671,303.3383696962169,34922863
2021-08-16,298.3285827636719,302.4051772577547,297.69005509026215,300.53878784842067,14348786
2021-08-17,292.4347229003906,297.44449745906684,287.6213630650709,297.44449745906684,25539214
2021-08-18,288.1616516113281,292.4838247216409,287.42491653646255,291.6488523078945,18004320
2021-08-20,278.0929260253906,285.55851376672285,276.03006191586354,284.3797257104715,32578752
2021-08-23,272.0517272949219,283.20096118844214,270.1362040387883,282.12044035454943,24498294
2021-08-24,274.8512878417969,276.52123267680184,263.7020543076049,273.5742923640828,37589121
2021-08-25,279.36993408203125,284.08505654261086,277.45444087621223,277.79822659517134,31538128
2021-08-26,279.2716979980469,282.2677719659847,276.66857338695974,279.81198837480304,17864053
2021-08-27,280.6960754394531,281.72749259691824,276.7177178574268,277.8964760405544,13477390
2021-08-30,286.786376953125,288.3089505612119,284.77261672230713,284.9690913713995,17217097
2021-08-31,282.2186279296875,286.78640922358,281.03986983596195,286.5899345523794,36951003
2021-09-01,290.02801513671875,292.1399828330894,282.2186120521533,283.88855672992963,33103168
2021-09-02,287.96514892578125,291.05942994369843,286.5408125729363,290.02801293033406,14907001
2021-09-03,290.3227233886719,291.206829461415,286.83552268956987,287.32667940650407,16594135
2021-09-06,292.1891174316406,293.66258745403354,290.7647510855311,292.238221107924,16622865
2021-09-07,289.3895263671875,292.5329111815419,285.7549548873439,292.09088814933943,14325904
2021-09-08,290.02801513671875,293.5152155206453,286.4425774227187,288.3089667828178,14920479
2021-09-09,293.66259765625,298.1321115549887,288.35808140909035,288.80013442229546,34020970
2021-09-13,295.8728332519531,296.6586720477031,290.27363440429224,293.71173159689806,16339860
2021-09-14,300.6861572265625,301.76670803217087,296.8551407137946,296.9042443958472,23234649
2021-09-15,306.43267822265625,307.4640953052335,300.68613881643415,300.68613881643415,26808872
2021-09-16,306.13800048828125,309.428756754089,302.20874643426106,307.85704913691507,26249369
2021-09-17,303.14190673828125,309.77252187118256,300.5878860248581,306.48176614299257,24972069
2021-09-20,293.66259765625,304.76272688611283,292.0417565930482,299.50734429476785,19632688
2021-09-21,296.60955810546875,297.34629319268765,287.91607808072,293.31880205365877,19439330
2021-09-22,304.6153869628906,308.2499285040222,297.6409559274416,297.7882969397614,29545253
2021-09-23,315.81378173828125,318.2695654220937,307.6605918991552,307.6605918991552,52701665
2021-09-24,312.3265380859375,321.1673581357984,310.4601187598187,319.3500724633177,28901243
2021-09-27,325.78424072265625,327.69976388852086,317.43457662766184,317.43457662766184,56305136
2021-09-28,323.4757995605469,330.0573115134032,318.7607071014861,328.09268465915676,28497009
2021-09-29,324.40899658203125,327.1103584006553,318.2695379033403,319.25185129193085,19740150
2021-09-30,327.45416259765625,331.9236763678569,323.27933084256733,325.39129855840036,30268517
2021-10-01,327.4050598144531,331.3343136014988,319.9395016013281,326.76656206962366,29877695
2021-10-04,335.951171875,337.17906358506946,329.22231930825444,330.8431303699811,29553072
2021-10-05,338.8490295410156,345.2831705139427,332.85691162472466,334.42861910769346,31861985
2021-10-06,330.1064147949219,342.5327036152834,329.07499768881894,340.8627588000602,25272592
2021-10-07,369.8409729003906,376.22600961713044,333.2498009467663,335.0670866232494,163238084
2021-10-08,376.17694091796875,390.5186930483377,373.27910430134074,379.07474755676986,93728117
2021-10-11,408.3968200683594,413.4557283803153,381.1376216152097,383.24958955385216,113404983
2021-10-12,413.4065856933594,427.9939451604991,406.2848137964626,415.5185534327362,97349265
2021-10-13,497.9346618652344,514.5848561891336,454.71287179643343,454.71287179643343,197949387
2021-10-14,488.7991638183594,520.6261126327992,483.2982026704475,520.6261126327992,103630901
2021-10-18,500.5869140625,515.7145344096169,494.6930336692472,498.0328932298586,72322623
2021-10-19,473.3768005371094,508.24895467328616,467.6302614055906,503.3864915671185,57428637
2021-10-20,478.28839111328125,488.2097625037927,462.9151923137069,473.2785867499708,55444814
2021-10-21,499.01519775390625,501.372743873714,477.1587250176377,483.0526053060697,52608672
2021-10-22,482.2176513671875,501.66747504910137,478.77955440086106,500.88160632724515,42742785
2021-10-25,471.4122009277344,487.22745287342497,464.8798227265088,485.16458871045205,33107841
2021-10-26,499.6537170410156,500.97984615876595,474.7029620710267,474.94854042698694,58027770
2021-10-27,489.0938720703125,497.5908776137504,487.2274824677155,496.8050388267079,30361263
2021-10-28,472.5418701171875,485.16460386473693,470.0860865078521,485.16460386473693,25182748
2021-10-29,475.14501953125,482.90528965635224,459.4280046033155,473.47507470402616,31054342
2021-11-01,477.1096496582031,481.03890341704255,461.4908419845549,477.84638473798555,34315690
2021-11-02,479.22161865234375,500.9798553960376,477.8954895101417,497.54175834920204,51580720
2021-11-03,476.3237609863281,486.245132307769,473.0821387620734,475.24321025230125,22950198
2021-11-04,481.03887939453125,484.8207619662897,479.3689346392887,481.13708675133614,5531940
2021-11-08,492.53192138671875,495.9209145295618,481.5791332252984,485.16457105690796,31736426
2021-11-09,500.6360168457031,511.44149419182867,494.5947954489916,496.06826554466886,50458762
2021-11-10,501.716552734375,506.8245942393939,491.3531586925189,497.296142578125,26615777
2021-11-11,494.5456848144531,509.8206459336669,492.1390050342334,500.97982548395015,29256213
2021-11-12,498.0820007324219,500.5377842484634,488.5535786768762,497.9837933740411,20731808
2021-11-15,496.51031494140625,505.7931884675649,495.5771052298234,497.29615366223607,18014977
2021-11-16,509.86981201171875,517.5318453480551,497.24710747373035,497.93470893949797,55897781
2021-11-17,520.7734985351562,527.2076396296076,511.04857141590736,511.04857141590736,48463415
2021-11-18,500.6851501464844,524.7518283587782,492.4336936342944,522.0504665186228,47197742
2021-11-22,477.5025634765625,503.1900536302012,469.9387380877694,503.1900536302012,40044849
2021-11-23,486.7362976074219,490.5182102544273,468.5634994121902,475.83261269471757,27553684
2021-11-24,480.0074462890625,492.92486175577665,476.7166903392283,490.17439617318996,20915837
2021-11-25,484.0349426269531,486.39248886336077,477.8954836895235,482.11941944734434,15336539
2021-11-26,452.0606689453125,478.1410794707687,449.89956732945467,477.4043443714301,51787989
2021-11-29,453.28857421875,462.42407773030965,435.2631155915301,448.91726717525546,42819150
2021-11-30,450.4889221191406,469.54579569792656,447.59108565665304,458.2982955044089,35471800
2021-12-01,466.8444519042969,469.93873317543023,455.3513729225713,459.57533860666535,28256188
2021-12-02,470.6263732910156,471.9525024254849,463.3572598585152,470.9210553307523,21012008
2021-12-03,471.6086730957031,476.1273207672955,468.85817756707786,471.5104357593547,20948900
2021-12-06,458.9368591308594,472.39453550592276,457.75807099125296,471.60869673140365,17473075
2021-12-07,473.2785949707031,476.323772576027,462.6696219988039,468.4161615160104,21280797
2021-12-08,485.16461181640625,487.17837239576244,474.94855782969904,475.93087128953294,20581817
2021-12-09,485.2137451171875,489.6832593649947,480.8915419148531,489.192102635441,16951593
2021-12-10,485.7048645019531,488.01327697110435,477.9445647894157,479.12335284084116,14567815
2021-12-13,486.5889587402344,497.44351004339785,485.4593043024568,490.6164497590219,21921272
2021-12-14,480.74420166015625,483.2491189715813,474.752083554456,483.2491189715813,17722547
2021-12-15,482.9543762207031,488.89739026640086,478.6322032642667,479.17246364213656,16263723
2021-12-16,483.2491149902344,487.7186292083643,478.77957079427694,486.24515902948707,13581352
2021-12-17,461.8837890625,480.20392862708144,459.9191621927792,479.36895621188467,27341178
2021-12-20,439.1432189941406,451.8641902543898,432.2179211128946,451.7659529131168,33007516
2021-12-21,445.577392578125,452.7482688631241,441.8937170938115,444.1039223843996,18838054
2021-12-22,462.178466796875,463.7992779537323,450.04688999378277,450.04688999378277,22730750
2021-12-23,463.9957275390625,469.5457920986383,462.6204948129997,467.5811653534557,12116814
2021-12-24,459.3297424316406,466.50061811369983,451.8641547489195,466.50061811369983,15487368
2021-12-27,462.8169860839844,464.09401158358247,451.9624342154551,457.4633956512107,12557565
2021-12-28,471.7069396972656,474.26093073382026,464.2904550213116,466.79537235338665,22860916
2021-12-29,467.5811767578125,473.0821377740578,465.86212831384995,470.28253859832506,10263884
2021-12-30,462.0802001953125,467.9740803763186,460.3120481321406,464.19216793127475,11923961
2021-12-31,473.8680114746094,475.0467996286017,463.50461636725316,464.33958881151204,15541446
2022-01-03,488.7991638183594,491.99168243356047,483.2982026704475,484.77167280054033,32748423
2022-01-04,480.940673828125,490.17441431463885,475.4888161631794,488.01331272131904,24100985
2022-01-05,481.0879821777344,484.0349223442136,474.9976271758804,478.33751668015066,15420105
2022-01-06,480.20391845703125,484.2314094502277,468.6617358418687,472.9839088681515,16563230
2022-01-07,481.9229736328125,486.7363034330533,475.1941206573956,481.38268326087285,15532165
2022-01-10,494.7912902832031,495.970048421086,482.6105796802909,484.3787618538558,25193771
2022-01-11,492.4336853027344,498.91695960498106,489.33940415192865,494.10363003952494,16269193
2022-01-12,498.27850341796875,502.79715133708805,494.59482793681076,496.9032705672353,16255334
2022-01-13,502.8953552246094,504.7126110254954,486.04865649588095,495.08595173292986,27572553
2022-01-14,500.881591796875,506.2843454221971,496.70675988744597,499.99751574103163,12655602
2022-01-17,515.7145385742188,517.5809580294149,502.9444642857143,505.6949298336463,27942414
2022-01-18,501.76568603515625,519.15264566737,498.18024802563946,518.5632815940015,19353195
2022-01-19,511.6379089355469,512.9640679951222,495.87179090204285,500.9798325584753,21799071
2022-01-20,506.57904052734375,513.9463911459623,502.94446889769466,510.7538725445609,18364451
2022-01-21,492.9739990234375,504.76173016214847,485.50841098739824,501.37276682783994,17946821
2022-01-24,469.9878845214844,495.3806633501944,464.9780799055723,490.86204543959497,25228959
2022-01-25,481.87384033203125,483.7893635086276,459.378868816231,465.42009040559566,22565698
2022-01-27,485.6557312011719,493.8089502775373,468.1705649518047,472.24715950107463,26676094
2022-01-28,488.50445556640625,500.34135035597444,486.5398287111577,491.64787052593454,21784640
2022-01-31,508.5927734375,510.8029786335104,489.3885580588515,496.06827732677453,27306578
2022-02-01,495.3806457519531,505.6458329828522,484.28051609625277,499.0152173973558,48030231
2022-02-02,497.4435119628906,505.3511530134997,496.2156201827799,499.6046134870162,14311040
2022-02-03,495.5771484375,505.2038085071963,493.9563371983345,500.09579642080104,15249245
2022-02-04,491.7461242675781,498.8187631957007,490.1744167353861,494.8895093541345,12663199
2022-02-07,485.85223388671875,495.4297899359277,483.7893696651699,494.0054234554273,13392910
2022-02-08,484.0349426269531,489.6832448493884,470.6754739835409,489.19208813439406,23378623
2022-02-09,492.38458251953125,494.79126229554487,485.950441861279,487.71859395700204,12430730
2022-02-10,498.4749450683594,501.47098893669414,495.28242652958517,497.73821002094996,14537945
2022-02-11,490.0270690917969,498.0329176902663,488.2097832190579,494.3492422635631,13534899
2022-02-14,463.1116638183594,479.8600952754298,460.5085093294868,478.3866251773476,22157389
2022-02-15,495.0859375,496.55940755208337,459.03502490123117,467.7285042040878,30623088
2022-02-16,489.6341552734375,498.9169994675369,487.8168693800442,495.0859829757898,20176993
2022-02-17,491.10760498046875,502.4533129593889,489.48676385962887,496.9523518268293,27943077
2022-02-18,484.4278259277344,493.75980281766914,482.8070148845211,489.1920517039502,15476803
2022-02-21,485.7048645019531,491.5496111475552,477.5025417535003,481.4808989658666,22592161
2022-02-22,469.7914123535156,477.6990237172111,463.1116928151038,472.0507213209064,27957544
2022-02-23,468.5635070800781,476.8149339135959,466.89356225449006,473.22949588223827,17703998
2022-02-24,420.3810119628906,453.38671668503844,398.2789614911892,447.88578588323014,57265685
2022-02-25,451.61859130859375,457.46336810295674,433.78960887076914,436.98212746077013,48876182
2022-02-28,446.0193786621094,449.2610308061786,432.65994066246446,437.1294545549864,34475468
2022-03-02,439.6835021972656,446.21588058450027,436.6874282154505,444.9388851023018,25791134
2022-03-03,429.36920166015625,450.39070284194685,427.3063374836355,450.39070284194685,29599672
2022-03-04,409.87030029296875,424.2120831232315,407.41451658839736,424.2120831232315,38765185
2022-03-07,387.031494140625,394.6444232766398,380.6464568007416,394.6444232766398,44836205
2022-03-08,384.8212890625,388.45586077164296,369.69366812363654,383.5933972658743,55543383
2022-03-09,398.72100830078125,402.0117642295635,382.61107432477695,387.96469441621565,48376222
2022-03-10,412.1786804199219,427.25719607328904,406.67771976092433,419.44779308675044,59776817
2022-03-11,410.75433349609375,413.70127363354436,400.194464670229,406.2848196120904,51510243
2022-03-14,404.41845703125,411.5893331838958,396.8546315186012,411.34375482280757,40721277
2022-03-15,406.33392333984375,416.69734747784696,400.7838587425282,402.60114448974446,47706136
2022-03-16,417.3849792480469,420.97041734789013,413.25928074139625,419.4969471716947,27191170
2022-03-17,426.1275634765625,427.9939830175811,421.95273130565954,424.3594112541346,26704541
2022-03-21,420.3810119628906,428.58330448901796,419.54603961617255,427.7974657967095,18270995
2022-03-22,432.56170654296875,433.6422572656876,413.7504111521758,420.5283675360295,30441493
2022-03-23,428.0921630859375,439.094085037745,426.9134050054174,435.6559881750334,25466395
2022-03-24,425.5381774902344,427.6992489866829,419.98808278989895,422.39476261453075,17109723
2022-03-25,424.4576416015625,429.270971441381,420.0863348211545,429.270971441381,15104414
2022-03-28,425.04705810546875,427.2572634527238,418.95670249079006,424.3594266729691,16757901
2022-03-29,426.02935791015625,431.5794229416659,423.7700189743848,428.28866686810005,18710736
2022-03-30,427.94482421875,434.6736769650739,426.5695914623352,430.6953197094052,18149488
2022-03-31,426.0784606933594,430.54797491814713,424.9488062167696,428.2886659649676,14248045
2022-04-01,433.3475646972656,434.42811546844496,423.22974833491986,426.32402965134,19380324
2022-04-04,438.8485107421875,441.54987258783046,433.49489072969186,436.54006826034555,18657201
2022-04-05,449.9486389160156,453.73055148508263,440.3710833077967,442.04102807164213,28530470
2022-04-06,448.082275390625,454.5164464916031,444.5950746251607,447.8366970274845,24974477
2022-04-07,441.54986572265625,450.9800801963915,440.5675523395135,448.42605940465535,19950241
2022-04-08,444.0547790527344,448.18050749643515,441.7463664484391,442.04104848963465,16315704
2022-04-11,444.0547790527344,450.7836321197531,443.02336193072273,448.9172425772512,14339854
2022-04-12,430.5479431152344,442.82686038383935,427.30632094745283,442.82686038383935,22698696
2022-04-13,423.42620849609375,435.0175254080875,422.4930286879573,433.9860782797329,16817981
2022-04-18,426.1275634765625,428.6324807658008,416.1570879345598,422.3947843501803,15298361
2022-04-19,417.4341125488281,432.4634963419841,409.6247086305676,429.02539926714724,12669041
2022-04-20,432.7581481933594,433.8878325642524,420.67570559302607,423.3770673919305,19639290
2022-04-21,440.1255187988281,441.4025442401095,433.2493248125995,436.63831812551433,14124872
2022-04-22,431.0882263183594,439.3396525905658,430.25325396236514,434.23161110033925,14362036
2022-04-25,417.6305236816406,428.2886297524677,415.6658969396568,425.096111296744,14729009
2022-04-26,427.2080993652344,429.7130165670833,423.9664770779317,426.22578594752736,13577513
2022-04-27,422.6403503417969,425.29260857563025,417.5814422077625,421.6580369185736,13701069
2022-04-28,428.3377685546875,431.43207990931353,423.1806229340808,427.10987674025733,13875650
2022-04-29,429.8603515625,439.8308266169905,428.2886441206206,432.4143724083258,21991752
2022-05-02,425.1943664550781,435.11573791360075,420.921297116556,430.2041708527308,18945234
2022-05-04,416.00970458984375,432.8072689053291,413.25923919525553,430.20414451798234,14934742
2022-05-05,418.76019287109375,426.32401808633665,416.20620199845956,421.4124510576922,12240729
2022-05-06,401.3240966796875,412.76807089084133,399.80152301804554,411.4419419073789,25142225
2022-05-09,396.8055114746094,400.19447473118146,388.01379451905973,399.94889638022005,18076956
2022-05-10,384.8212890625,401.2750391372846,382.7093211678692,392.92537492022973,16540303
2022-05-11,381.2849426269531,389.9784222675249,370.8724145255044,388.9961088613095,29215175
2022-05-12,365.71527099609375,377.84684761989485,359.7231831700763,375.2437230757982,33511538
2022-05-13,397.1492919921875,411.933126513508,380.1552823189314,380.1552823189314,71425747
2022-05-16,398.1807556152344,404.6148966030325,389.24169738940134,404.6148966030325,24938704
2022-05-17,416.6482238769531,418.121693981418,397.83692820551676,401.17678778007195,24651585
2022-05-18,407.8074035644531,419.7916390811339,406.7268528247809,416.500883183061,20490516
2022-05-19,391.5992126464844,399.6050604874495,389.1925629154492,392.9253416701862,17706724
2022-05-20,410.60699462890625,413.9468541398921,402.7484875546688,402.7484875546688,23504236
2022-05-23,413.9960021972656,423.52442436954357,412.12958271994773,414.19244689425994,16345308
2022-05-24,418.2199401855469,419.938988677208,408.64238430343516,416.40265435593983,14525617
2022-05-25,409.62469482421875,421.4124558263545,406.1374941855508,420.87219543822056,13540006
2022-05-26,413.2101135253906,415.17474026743724,397.8369152644408,414.5362425718371,17712299
2022-05-27,422.0018615722656,425.5872996475916,417.6796884138798,418.5146308590858,16867431
2022-05-30,434.575439453125,437.32593494266024,428.28863972791345,429.27095312178477,18500266
2022-05-31,435.7051086425781,441.54988552553743,432.6108273424695,436.09805799571876,22308219
2022-06-01,436.7365417480469,438.1117745065381,431.82497476927404,437.22769844592415,11930669
2022-06-02,431.3829040527344,437.7188371865524,427.94480730863995,437.12944317771417,12742438
2022-06-03,424.2611389160156,437.1785537483906,422.8859061922562,437.0312127383137,12780122
2022-06-06,424.7032165527344,426.27492403295673,417.09028748642686,420.33190980740125,11896105
2022-06-07,428.14129638671875,430.44973884533124,421.51068101413574,424.8505405395754,11153869
2022-06-08,427.94482421875,432.6108128415389,424.3593863252247,430.9408980579731,12844475
2022-06-09,420.9212951660156,427.94483003494753,418.5637489832881,424.2611547563651,13043367
2022-06-10,420.4792175292969,421.26508619609046,414.5362337521786,415.51854710230225,11914234
2022-06-13,399.50689697265625,410.75436812546894,398.4263461689282,407.56184937407977,17442641
